customer_id,order_id,product_category,purchase_date,return_request_date,days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,return_reason,item_returned_matches_order,item_condition_on_return,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,is_fraud,fraud_type
CUST23424,ORD738081,accessories,2022-11-04,2022-11-10,6,30,1,1750.31,1,7,17,0,0.0,968,1,wrong_item_sent,1,new_with_tags,1,0,1,1,3,0,1662.79,0,2,0,none
CUST78529,ORD543538,clothing,2023-03-22,2023-03-29,7,30,1,3722.17,0,0,9,6,0.667,121,1,size_issue,1,lightly_used,1,1,1,1,1,1,3488.02,1,0,1,wardrobing
CUST86418,ORD577127,electronics,2022-03-10,2022-03-17,7,14,1,369.75,1,17,2,2,1.0,846,1,not_as_described,1,new_with_tags,1,0,1,1,3,0,351.26,0,0,0,none
CUST87474,ORD578091,clothing,2022-01-03,2022-01-30,27,30,1,3862.34,0,0,17,8,0.471,222,1,defective_product,0,lightly_used,1,0,1,0,6,0,3581.75,0,1,1,item_switching
CUST96317,ORD874562,clothing,2023-10-07,2023-10-21,14,30,1,2043.89,0,0,24,0,0.0,1404,1,not_as_described,1,new_without_tags,1,0,1,1,5,0,1941.7,0,0,0,none
CUST85225,ORD274988,footwear,2023-02-17,2023-02-20,3,30,1,4036.3,1,45,14,7,0.5,143,1,changed_mind,1,lightly_used,1,0,1,1,1,1,4034.68,0,2,1,wardrobing
CUST27001,ORD138801,footwear,2022-02-19,2022-02-22,3,14,1,1436.11,0,0,18,2,0.111,1013,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,1364.3,0,1,0,none
CUST52970,ORD499454,footwear,2022-12-01,2022-12-03,2,7,1,3934.43,1,24,18,9,0.5,72,1,size_issue,1,new_without_tags,1,0,1,1,1,1,3726.6,0,1,1,wardrobing
CUST26569,ORD994529,electronics,2023-11-06,2023-11-09,3,14,1,1586.55,1,18,5,3,0.6,1035,1,defective_product,1,lightly_used,1,0,1,1,3,0,1507.22,0,0,0,none
CUST98698,ORD692867,electronics,2023-08-15,2023-08-22,7,30,1,508.91,1,8,18,3,0.167,186,1,changed_mind,1,lightly_used,1,0,1,1,1,1,483.46,0,0,0,none
CUST47957,ORD378196,home_decor,2022-09-01,2022-09-05,4,14,1,1897.97,1,10,16,2,0.125,595,1,changed_mind,1,damaged,1,0,1,1,0,1,1803.07,0,2,0,none
CUST13492,ORD983533,clothing,2023-11-22,2023-12-12,20,14,0,951.7,0,0,25,3,0.12,1265,1,size_issue,1,new_without_tags,1,0,1,1,1,1,904.12,0,0,0,none
CUST54658,ORD858862,electronics,2024-02-29,2024-03-08,8,14,1,1305.41,0,0,6,3,0.5,1222,1,defective_product,1,new_without_tags,1,0,1,1,4,0,1240.14,0,1,0,none
CUST49722,ORD817953,clothing,2022-05-26,2022-06-04,9,14,1,619.86,0,0,3,1,0.333,1231,1,defective_product,1,lightly_used,1,0,1,1,5,0,588.87,0,0,0,none
CUST35966,ORD210553,electronics,2024-04-04,2024-04-13,9,30,1,2330.33,0,0,1,3,1.0,1077,1,defective_product,1,damaged,1,0,1,1,5,0,2213.81,0,0,0,none
CUST96127,ORD699596,electronics,2023-01-10,2023-01-16,6,30,1,1464.01,0,0,12,3,0.25,1438,1,not_as_described,1,lightly_used,1,0,1,1,0,1,1390.81,0,0,0,none
CUST30188,ORD308102,clothing,2022-06-24,2022-07-05,11,30,1,802.04,0,0,5,0,0.0,487,1,changed_mind,1,lightly_used,1,0,1,1,1,1,761.94,0,1,0,none
CUST28776,ORD958914,clothing,2022-03-29,2022-04-11,13,14,1,1589.74,0,0,6,2,0.333,683,1,size_issue,1,new_without_tags,1,0,1,1,0,1,1510.25,0,0,0,none
CUST37112,ORD111510,home_decor,2022-01-16,2022-02-05,20,14,0,1322.46,0,0,14,1,0.071,365,1,defective_product,1,lightly_used,1,0,1,1,5,0,1256.34,0,0,0,none
CUST43545,ORD925189,footwear,2024-04-03,2024-04-07,4,14,1,3440.82,1,34,19,8,0.421,278,3,defective_product,1,new_with_tags,1,1,1,1,6,0,3341.49,0,2,1,refund_fishing
CUST67171,ORD635926,footwear,2024-03-25,2024-03-29,4,14,1,1532.75,0,0,2,8,1.0,389,3,wrong_item_sent,0,new_without_tags,1,1,1,0,4,0,1464.17,1,0,1,refund_fishing
CUST96570,ORD608454,clothing,2024-01-12,2024-01-15,3,30,1,200.0,0,0,11,0,0.0,1428,1,not_as_described,1,new_without_tags,1,0,1,1,0,1,190.0,0,1,0,none
CUST98092,ORD906367,footwear,2022-10-03,2022-10-07,4,7,1,1396.56,0,0,4,2,0.5,426,1,size_issue,1,lightly_used,1,0,1,1,4,0,1326.73,0,0,0,none
CUST12587,ORD290706,clothing,2023-09-26,2023-10-13,17,14,0,1618.67,0,0,7,0,0.0,1268,1,size_issue,1,lightly_used,1,0,1,1,4,0,1537.74,0,0,0,none
CUST84683,ORD838857,accessories,2022-07-17,2022-07-25,8,30,1,2113.55,0,0,22,3,0.136,563,1,size_issue,1,new_with_tags,1,0,1,1,0,1,2007.87,0,0,0,none
CUST55793,ORD367968,electronics,2023-06-19,2023-07-05,16,14,0,1646.18,1,22,12,0,0.0,810,1,wrong_item_sent,1,new_without_tags,1,0,1,1,2,0,1563.87,0,0,0,none
CUST24019,ORD836789,accessories,2023-02-17,2023-02-27,10,7,0,405.89,0,0,5,0,0.0,994,2,not_as_described,1,new_without_tags,1,0,1,1,0,1,385.6,0,1,0,none
CUST18870,ORD589251,electronics,2024-04-22,2024-05-04,12,14,1,1251.1,0,0,22,1,0.045,763,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,1188.54,0,1,0,none
CUST92502,ORD743687,clothing,2023-08-19,2023-08-31,12,14,1,979.61,0,0,11,1,0.091,515,1,size_issue,1,new_without_tags,1,0,1,1,3,0,930.63,0,0,0,none
CUST94465,ORD592684,clothing,2024-02-17,2024-03-02,14,30,1,2102.33,1,21,21,0,0.0,459,1,not_as_described,1,new_with_tags,1,0,1,1,5,0,1997.21,0,0,0,none
CUST57175,ORD367657,clothing,2022-08-28,2022-09-02,5,14,1,1642.01,1,19,29,2,0.069,1597,1,size_issue,1,new_with_tags,1,0,1,1,4,0,1559.91,0,0,0,none
CUST21802,ORD232601,clothing,2022-06-21,2022-07-09,18,30,1,849.49,1,23,5,2,0.4,1595,1,size_issue,1,lightly_used,1,0,1,1,5,0,807.02,0,0,0,none
CUST22616,ORD212248,footwear,2023-08-10,2023-08-16,6,14,1,200.0,0,0,2,2,1.0,1425,1,not_as_described,1,new_with_tags,1,0,1,1,2,0,190.0,0,0,0,none
CUST68963,ORD449951,clothing,2022-05-11,2022-05-15,4,30,1,1056.72,1,7,15,1,0.067,584,1,size_issue,1,new_without_tags,1,0,1,1,6,0,1003.88,0,0,0,none
CUST44760,ORD757203,footwear,2022-11-07,2022-11-24,17,30,1,900.65,1,23,22,0,0.0,1479,1,defective_product,1,new_without_tags,1,0,1,1,3,0,855.62,0,0,0,none
CUST67477,ORD365735,footwear,2024-01-27,2024-01-30,3,14,1,5154.33,1,43,2,8,1.0,203,3,not_as_described,0,lightly_used,1,0,1,1,0,1,4937.6,1,1,1,wardrobing
CUST85674,ORD752179,clothing,2023-03-07,2023-03-13,6,14,1,2164.56,1,18,2,3,1.0,1225,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,2056.33,0,0,0,none
CUST66980,ORD610274,clothing,2023-07-07,2023-07-11,4,7,1,2414.51,0,0,14,3,0.214,637,1,defective_product,1,new_with_tags,1,0,1,1,1,1,2293.78,0,0,0,none
CUST68471,ORD320172,electronics,2022-06-15,2022-06-18,3,30,1,1669.83,0,0,21,3,0.143,1732,1,size_issue,1,new_without_tags,1,0,1,1,5,0,1586.34,0,0,0,none
CUST84167,ORD399214,electronics,2022-06-24,2022-07-12,18,30,1,3025.68,1,7,10,1,0.1,987,1,size_issue,1,damaged,1,0,1,1,1,1,2874.4,0,0,0,none
CUST68878,ORD608069,electronics,2022-02-26,2022-03-14,16,7,0,267.0,0,0,15,3,0.2,169,1,size_issue,1,lightly_used,1,0,1,1,0,1,253.65,0,0,0,none
CUST45269,ORD955556,clothing,2022-12-18,2023-01-07,20,14,0,954.36,0,0,26,2,0.077,1339,1,size_issue,1,new_with_tags,1,0,1,1,5,0,906.64,0,0,0,none
CUST34386,ORD511704,clothing,2022-12-26,2022-12-27,1,14,1,3379.4,0,0,13,7,0.538,341,1,defective_product,0,new_with_tags,1,0,1,1,1,1,3063.21,1,1,1,item_switching
CUST65534,ORD317445,clothing,2022-06-01,2022-06-09,8,14,1,200.0,0,0,25,0,0.0,387,1,defective_product,1,new_without_tags,1,0,1,1,3,0,190.0,0,0,0,none
CUST46016,ORD297637,clothing,2023-06-29,2023-07-04,5,14,1,2191.14,0,0,6,8,1.0,246,3,wrong_item_sent,0,lightly_used,1,0,1,1,1,1,2047.66,1,1,1,wardrobing
CUST23113,ORD671194,electronics,2022-10-09,2022-10-15,6,14,1,1664.07,0,0,6,3,0.5,219,1,not_as_described,1,new_with_tags,1,0,1,1,5,0,1580.87,0,1,0,none
CUST75483,ORD583232,clothing,2023-04-16,2023-04-21,5,14,1,1505.61,0,0,23,3,0.13,920,1,wrong_item_sent,1,new_without_tags,1,0,1,1,4,0,1430.33,0,0,0,none
CUST13268,ORD497242,accessories,2022-06-20,2022-06-24,4,30,1,1563.54,0,0,14,2,0.143,462,1,wrong_item_sent,1,lightly_used,1,0,1,1,4,0,1485.36,0,1,0,none
CUST54966,ORD459742,accessories,2023-06-06,2023-06-16,10,7,0,2544.64,0,0,26,0,0.0,428,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,2417.41,0,0,0,none
CUST86406,ORD172827,accessories,2023-08-27,2023-08-30,3,14,1,811.94,0,0,18,2,0.111,1045,1,size_issue,1,new_with_tags,1,0,1,1,2,0,771.34,0,0,0,none
CUST77300,ORD770242,accessories,2022-07-21,2022-07-27,6,14,1,951.0,0,0,2,3,1.0,366,1,not_as_described,1,new_without_tags,1,0,1,1,2,0,903.45,0,0,0,none
CUST37745,ORD426584,electronics,2024-05-04,2024-05-09,5,14,1,952.36,0,0,20,1,0.05,897,1,wrong_item_sent,1,new_with_tags,1,0,1,1,3,0,904.74,0,0,0,none
CUST61173,ORD861911,electronics,2023-05-31,2023-06-04,4,30,1,1865.92,0,0,21,2,0.095,1126,1,defective_product,1,new_without_tags,1,0,1,1,6,0,1772.62,0,0,0,none
CUST83905,ORD101655,clothing,2024-04-07,2024-04-10,3,14,1,1679.18,0,0,27,0,0.0,707,1,size_issue,1,new_with_tags,1,0,1,1,2,0,1595.22,0,2,0,none
CUST52415,ORD553195,clothing,2022-07-08,2022-07-20,12,14,1,1882.85,0,0,6,2,0.333,520,1,defective_product,1,new_without_tags,1,0,1,0,2,0,1788.71,0,0,0,none
CUST25717,ORD109958,clothing,2022-11-08,2022-11-22,14,7,0,2108.48,0,0,15,1,0.067,1574,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,2003.06,0,2,0,none
CUST83176,ORD638362,footwear,2024-04-08,2024-04-12,4,30,1,4274.9,1,22,5,6,1.0,59,1,defective_product,1,lightly_used,1,1,1,1,0,1,3868.1,1,0,1,wardrobing
CUST39505,ORD440404,home_decor,2023-06-14,2023-06-18,4,7,1,1862.46,0,0,5,1,0.2,1609,2,size_issue,1,new_without_tags,1,0,1,1,6,0,1769.34,0,0,0,none
CUST33020,ORD369950,electronics,2023-06-21,2023-07-08,17,30,1,3348.23,0,0,20,3,0.15,1585,1,not_as_described,1,new_with_tags,1,0,1,1,5,0,3180.82,0,0,0,none
CUST64496,ORD711218,footwear,2022-10-30,2022-11-15,16,14,0,2484.2,1,5,17,2,0.118,1069,1,size_issue,1,new_without_tags,1,0,1,1,1,1,2359.99,0,0,0,none
CUST94518,ORD780271,home_decor,2024-01-19,2024-01-29,10,14,1,995.32,0,0,11,0,0.0,363,1,size_issue,1,new_without_tags,1,0,1,1,0,1,945.55,0,0,0,none
CUST74814,ORD259651,home_decor,2024-04-12,2024-04-22,10,14,1,3679.75,1,14,19,6,0.316,257,1,defective_product,0,damaged,1,0,1,1,0,1,3316.61,0,1,1,item_switching
CUST31753,ORD527963,clothing,2023-08-07,2023-08-18,11,14,1,1497.94,0,0,28,3,0.107,453,1,size_issue,1,new_with_tags,1,0,1,1,4,0,1423.04,0,0,0,none
CUST65769,ORD426720,footwear,2022-09-12,2022-09-17,5,7,1,1517.24,0,0,6,1,0.167,1054,1,changed_mind,1,lightly_used,1,0,1,1,5,0,1441.38,0,0,0,none
CUST61249,ORD378928,clothing,2023-05-14,2023-05-27,13,14,1,6094.38,1,62,3,4,1.0,246,1,defective_product,0,lightly_used,1,1,0,0,5,0,5795.96,0,2,1,price_abuse
CUST18854,ORD859434,footwear,2023-04-29,2023-05-19,20,14,0,1260.04,0,0,11,3,0.273,517,1,size_issue,1,new_without_tags,1,0,1,1,4,0,1197.04,0,0,0,none
CUST58630,ORD846151,clothing,2023-07-02,2023-07-13,11,14,1,1956.0,0,0,3,1,0.333,970,2,not_as_described,1,new_with_tags,1,0,1,1,3,0,1858.2,0,1,0,none
CUST91560,ORD844033,clothing,2022-07-19,2022-08-03,15,7,0,1829.85,0,0,2,2,1.0,1697,1,defective_product,1,new_without_tags,1,0,1,1,2,0,1738.36,0,0,0,none
CUST15229,ORD922370,clothing,2023-09-06,2023-09-12,6,14,1,1673.88,0,0,25,1,0.04,1458,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,1590.19,0,0,0,none
CUST26338,ORD263833,footwear,2023-05-07,2023-06-04,28,30,1,2851.18,0,0,17,5,0.294,28,4,size_issue,1,lightly_used,1,0,1,1,6,0,2704.82,0,0,1,account_abuse
CUST70174,ORD498951,electronics,2022-05-17,2022-06-04,18,7,0,2217.38,1,19,20,1,0.05,1204,1,size_issue,1,new_without_tags,1,0,1,1,5,0,2106.51,0,0,0,none
CUST57000,ORD648175,footwear,2024-04-04,2024-04-11,7,14,1,3539.9,0,0,3,6,1.0,300,2,defective_product,1,lightly_used,1,0,1,0,1,1,3244.91,1,2,1,wardrobing
CUST57843,ORD956046,clothing,2022-05-26,2022-05-30,4,30,1,1821.5,0,0,14,0,0.0,751,1,size_issue,1,new_without_tags,1,0,1,1,0,1,1730.42,0,0,0,none
CUST97177,ORD916656,electronics,2024-02-15,2024-03-02,16,7,0,2403.55,0,0,5,0,0.0,460,1,defective_product,1,new_with_tags,1,0,1,1,5,0,2283.37,0,1,0,none
CUST15577,ORD766478,electronics,2023-03-20,2023-04-09,20,14,0,2028.42,0,0,20,1,0.05,620,1,wrong_item_sent,1,new_without_tags,1,0,1,1,6,0,1927.0,0,0,0,none
CUST88139,ORD261245,clothing,2023-08-03,2023-08-14,11,7,0,1601.41,0,0,20,3,0.15,1420,1,defective_product,1,new_without_tags,1,0,1,1,0,1,1521.34,0,0,0,none
CUST20993,ORD475202,footwear,2023-05-17,2023-06-06,20,7,0,1865.39,1,20,23,3,0.13,466,1,defective_product,1,new_without_tags,1,0,1,1,1,1,1772.12,0,0,0,none
CUST37019,ORD854048,clothing,2022-02-15,2022-02-21,6,7,1,3564.59,1,24,3,4,1.0,82,1,defective_product,1,lightly_used,1,0,0,0,0,1,3294.26,1,0,1,wardrobing
CUST48557,ORD477819,home_decor,2023-08-17,2023-09-05,19,14,0,2689.45,1,14,13,2,0.154,1295,1,size_issue,1,new_with_tags,1,0,1,1,1,1,2554.98,0,0,0,none
CUST99392,ORD443260,clothing,2023-07-02,2023-07-06,4,14,1,4205.59,0,0,11,7,0.636,395,1,not_as_described,1,lightly_used,1,0,1,1,0,1,4005.34,1,2,1,wardrobing
CUST24530,ORD124240,clothing,2023-09-25,2023-10-07,12,30,1,766.11,1,11,14,0,0.0,567,1,defective_product,1,new_without_tags,1,0,1,1,5,0,727.8,0,0,0,none
CUST36972,ORD946785,footwear,2023-11-12,2023-11-22,10,14,1,869.02,0,0,6,2,0.333,214,1,not_as_described,1,new_with_tags,0,1,1,1,2,0,825.57,0,0,0,none
CUST91999,ORD237259,clothing,2023-05-08,2023-05-22,14,7,0,2222.99,0,0,22,0,0.0,850,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,2111.84,0,0,0,none
CUST93151,ORD189092,electronics,2024-05-24,2024-05-28,4,7,1,727.17,0,0,3,0,0.0,114,1,changed_mind,1,new_with_tags,1,0,1,1,1,1,690.81,0,1,0,none
CUST75484,ORD428137,electronics,2023-01-13,2023-01-16,3,14,1,1642.23,1,9,23,0,0.0,166,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,1560.12,0,0,0,none
CUST59049,ORD632867,accessories,2022-07-16,2022-07-30,14,14,1,200.0,1,19,17,1,0.059,1523,1,changed_mind,1,new_without_tags,1,0,1,1,5,0,190.0,0,0,0,none
CUST36794,ORD760717,electronics,2023-11-28,2023-12-03,5,30,1,593.02,1,16,21,3,0.143,234,1,wrong_item_sent,1,lightly_used,1,0,1,1,6,0,563.37,0,0,0,none
CUST16028,ORD617708,clothing,2023-10-28,2023-11-17,20,14,0,2666.46,1,20,6,1,0.167,1394,1,defective_product,1,new_with_tags,1,0,1,1,4,0,2533.14,0,1,0,none
CUST34878,ORD188374,accessories,2022-10-04,2022-10-11,7,14,1,892.2,1,21,16,2,0.125,249,1,defective_product,1,new_without_tags,1,0,1,1,1,1,847.59,0,1,0,none
CUST46289,ORD553980,electronics,2022-09-13,2022-10-01,18,30,1,5177.53,1,36,13,8,0.615,34,2,not_as_described,0,lightly_used,1,1,1,1,5,0,5020.93,1,1,1,price_abuse
CUST90492,ORD525167,footwear,2022-03-14,2022-03-27,13,7,0,287.12,0,0,5,3,0.6,427,1,size_issue,1,new_with_tags,1,0,1,0,6,0,272.76,0,0,0,none
CUST99850,ORD691534,electronics,2023-09-10,2023-09-29,19,14,0,1472.22,0,0,13,2,0.154,1728,1,size_issue,1,new_with_tags,1,0,1,1,4,0,1398.61,0,0,0,none
CUST11461,ORD623376,clothing,2022-08-16,2022-08-24,8,14,1,2024.69,0,0,19,3,0.158,1409,1,wrong_item_sent,1,new_with_tags,1,0,1,1,2,0,1923.46,0,0,0,none
CUST47930,ORD888119,clothing,2023-08-19,2023-09-05,17,30,1,1615.72,0,0,3,3,1.0,649,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1534.93,0,0,0,none
CUST45992,ORD997935,electronics,2023-08-20,2023-09-09,20,30,1,1696.16,0,0,14,0,0.0,1477,1,size_issue,1,new_without_tags,1,0,1,1,5,0,1611.35,0,0,0,none
CUST43081,ORD711593,home_decor,2023-08-06,2023-08-20,14,14,1,874.35,0,0,29,0,0.0,691,1,wrong_item_sent,1,new_with_tags,1,0,1,1,6,0,830.63,0,0,0,none
CUST32037,ORD195446,accessories,2023-06-05,2023-06-18,13,14,1,1030.78,0,0,1,2,1.0,1129,1,size_issue,1,new_without_tags,1,0,1,1,6,0,979.24,0,0,0,none
CUST60723,ORD354963,clothing,2022-02-19,2022-02-26,7,30,1,1339.73,1,18,16,2,0.125,1463,1,changed_mind,1,new_without_tags,1,0,1,1,5,0,1272.74,0,0,0,none
CUST81901,ORD428580,clothing,2022-05-21,2022-06-01,11,14,1,401.57,0,0,24,2,0.083,324,2,changed_mind,1,new_with_tags,1,0,1,1,2,0,381.49,0,0,0,none
CUST55095,ORD848529,clothing,2023-05-14,2023-05-18,4,30,1,5013.54,1,29,16,5,0.312,379,1,defective_product,0,new_without_tags,1,1,1,1,3,0,4587.15,1,3,1,refund_fishing
CUST72650,ORD471754,clothing,2023-02-02,2023-02-06,4,14,1,596.41,0,0,8,3,0.375,865,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,566.59,0,0,0,none
CUST96520,ORD174310,clothing,2023-01-14,2023-02-01,18,30,1,2055.72,0,0,23,1,0.043,1087,1,not_as_described,1,damaged,1,0,1,1,2,0,1952.93,0,0,0,none
CUST92222,ORD388307,home_decor,2022-08-06,2022-08-16,10,14,1,1444.82,0,0,28,2,0.071,1572,1,not_as_described,1,lightly_used,1,0,1,1,1,1,1372.58,0,0,0,none
CUST80010,ORD551313,clothing,2022-12-29,2023-01-10,12,7,0,2471.02,1,5,8,1,0.125,743,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,2347.47,0,0,0,none
CUST89117,ORD241498,footwear,2023-02-15,2023-02-17,2,7,1,5112.45,1,33,9,5,0.556,341,2,changed_mind,0,lightly_used,1,0,0,0,1,1,4777.26,0,3,1,wardrobing
CUST52622,ORD301908,clothing,2023-05-19,2023-06-04,16,30,1,1899.28,1,10,12,2,0.167,96,1,wrong_item_sent,1,lightly_used,1,0,1,1,6,0,1804.32,0,0,0,none
CUST30932,ORD715855,clothing,2022-08-16,2022-09-03,18,7,0,621.51,1,7,2,2,1.0,1560,1,size_issue,1,lightly_used,1,0,1,1,5,0,590.43,0,0,0,none
CUST54245,ORD230082,electronics,2023-01-13,2023-01-30,17,7,0,1171.15,0,0,20,0,0.0,188,1,defective_product,1,new_without_tags,1,0,1,1,0,1,1112.59,0,0,0,none
CUST35698,ORD254444,footwear,2023-11-15,2023-11-24,9,14,1,1289.35,0,0,25,1,0.04,438,1,size_issue,1,new_without_tags,1,0,1,1,4,0,1224.88,0,1,0,none
CUST61645,ORD147722,home_decor,2023-08-22,2023-08-29,7,7,1,2205.66,0,0,9,3,0.333,1402,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,2095.38,0,1,0,none
CUST62965,ORD122069,accessories,2022-04-14,2022-05-03,19,14,0,1267.86,1,22,25,0,0.0,728,1,defective_product,1,lightly_used,1,0,1,1,1,1,1204.47,0,0,0,none
CUST83519,ORD528212,footwear,2022-11-04,2022-11-22,18,14,0,2087.47,0,0,12,2,0.167,458,1,wrong_item_sent,1,lightly_used,1,0,1,1,1,1,1983.1,0,0,0,none
CUST64087,ORD491246,clothing,2024-03-27,2024-03-31,4,30,1,2228.59,0,0,9,3,0.333,281,1,defective_product,1,lightly_used,1,0,1,1,6,0,2117.16,0,0,0,none
CUST29326,ORD349825,electronics,2023-08-10,2023-08-29,19,14,0,1111.4,1,23,6,1,0.167,1427,1,defective_product,1,lightly_used,1,0,1,1,1,1,1055.83,0,0,0,none
CUST39188,ORD788938,clothing,2022-01-14,2022-01-18,4,7,1,2026.21,0,0,9,3,0.333,279,1,size_issue,1,new_without_tags,1,0,1,1,1,1,1924.9,0,1,0,none
CUST27961,ORD888133,clothing,2022-04-13,2022-04-27,14,7,0,250.7,1,7,25,3,0.12,326,1,size_issue,1,new_without_tags,1,0,1,1,2,0,238.16,0,0,0,none
CUST85851,ORD976720,electronics,2024-02-23,2024-03-14,20,30,1,797.73,1,6,21,1,0.048,1343,1,not_as_described,1,new_without_tags,1,0,1,1,3,0,757.84,0,1,0,none
CUST23022,ORD831351,footwear,2023-07-08,2023-07-27,19,30,1,1093.69,0,0,9,3,0.333,713,1,changed_mind,1,lightly_used,1,0,1,1,3,0,1039.01,0,0,0,none
CUST17641,ORD821184,clothing,2022-05-11,2022-05-18,7,7,1,1843.77,1,16,16,3,0.188,686,1,defective_product,1,new_with_tags,1,0,1,1,2,0,1751.58,0,1,0,none
CUST12857,ORD194519,footwear,2022-08-28,2022-09-01,4,14,1,933.97,1,23,1,3,1.0,993,1,defective_product,1,new_without_tags,1,0,1,1,3,0,887.27,0,0,0,none
CUST59672,ORD554793,clothing,2022-09-23,2022-10-01,8,30,1,1151.31,0,0,17,2,0.118,1140,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1093.74,0,0,0,none
CUST76255,ORD791095,footwear,2022-08-08,2022-08-24,16,30,1,2183.5,0,0,7,3,0.429,1074,1,not_as_described,1,new_with_tags,1,0,1,1,2,0,2074.32,0,0,0,none
CUST23792,ORD144773,clothing,2022-01-08,2022-01-10,2,30,1,3260.45,1,39,16,9,0.562,127,1,not_as_described,1,new_without_tags,1,0,1,1,0,1,2962.54,0,3,1,wardrobing
CUST83620,ORD608312,electronics,2022-04-06,2022-04-16,10,14,1,1443.31,0,0,12,1,0.083,1323,2,wrong_item_sent,1,new_without_tags,1,0,1,1,5,0,1371.14,0,0,0,none
CUST75769,ORD669197,footwear,2022-06-02,2022-06-05,3,14,1,3859.42,1,40,10,9,0.9,161,1,size_issue,1,lightly_used,1,1,0,0,0,1,3830.63,0,1,1,wardrobing
CUST20074,ORD406305,electronics,2023-06-27,2023-07-11,14,14,1,1199.42,1,21,4,3,0.75,1214,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,1139.45,0,0,0,none
CUST15544,ORD627054,home_decor,2023-09-09,2023-09-27,18,30,1,1201.38,1,21,16,2,0.125,401,1,size_issue,1,lightly_used,1,0,1,1,2,0,1141.31,0,1,0,none
CUST74094,ORD715517,footwear,2023-03-17,2023-03-31,14,30,1,2285.98,0,0,7,1,0.143,1264,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,2171.68,0,2,0,none
CUST51963,ORD293810,footwear,2023-02-20,2023-02-23,3,14,1,3356.3,1,43,13,9,0.692,308,1,size_issue,0,lightly_used,1,0,1,1,3,0,3165.75,1,0,1,price_abuse
CUST30287,ORD571233,clothing,2023-03-26,2023-04-14,19,14,0,514.76,0,0,9,1,0.111,568,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,489.02,0,0,0,none
CUST33689,ORD857886,clothing,2022-09-04,2022-09-14,10,14,1,5357.4,1,40,19,4,0.211,50,1,defective_product,1,new_without_tags,1,1,0,0,2,0,5036.27,1,2,1,price_abuse
CUST41552,ORD612743,accessories,2023-08-14,2023-08-30,16,14,0,1469.78,0,0,29,0,0.0,687,1,defective_product,1,new_without_tags,1,0,1,1,2,0,1396.29,0,0,0,none
CUST49106,ORD262018,footwear,2023-07-22,2023-08-01,10,14,1,2425.09,0,0,12,0,0.0,1417,1,defective_product,1,new_without_tags,1,0,1,1,1,1,2303.84,0,1,0,none
CUST47576,ORD360401,home_decor,2023-08-07,2023-08-12,5,14,1,1355.21,1,16,2,0,0.0,856,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,1287.45,0,1,0,none
CUST79531,ORD537859,clothing,2022-03-22,2022-04-09,18,30,1,1992.42,0,0,19,3,0.158,438,1,size_issue,1,new_without_tags,1,0,1,1,5,0,1892.8,0,0,0,none
CUST77277,ORD830288,footwear,2024-05-28,2024-06-11,14,30,1,841.48,1,9,9,1,0.111,351,1,defective_product,1,lightly_used,1,0,1,1,1,1,799.41,0,0,0,none
CUST38541,ORD615101,clothing,2022-12-12,2022-12-19,7,30,1,3160.11,1,38,3,5,1.0,22,1,defective_product,1,lightly_used,1,0,1,0,1,1,3092.38,0,1,1,wardrobing
CUST25963,ORD533476,clothing,2022-09-30,2022-10-08,8,14,1,745.28,1,6,11,1,0.091,1655,1,size_issue,1,lightly_used,1,0,1,1,5,0,708.02,0,0,0,none
CUST56805,ORD510893,accessories,2023-11-15,2023-12-05,20,14,0,1687.07,1,11,20,1,0.05,1377,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1602.72,0,0,0,none
CUST31012,ORD300814,footwear,2023-07-26,2023-08-01,6,14,1,579.44,0,0,6,1,0.167,154,1,not_as_described,1,new_without_tags,1,0,1,1,1,1,550.47,0,0,0,none
CUST93354,ORD359520,home_decor,2022-01-17,2022-02-05,19,14,0,2067.76,0,0,22,1,0.045,939,1,changed_mind,1,new_with_tags,1,0,1,1,5,0,1964.37,0,0,0,none
